Data	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)
12-mai-2009	0,8	1,2	0,3	0,4	0,9	1,1	1	0,8	0,5	0,2	0,6	1,3	1,6	0,9	2,9	3,6	3,9	3,5	3,5	3,9	2,1	1,2	1,1	1,1
13-mai-2009	0,8	0,5	0,3	0,4	1,6	0,5	1	2,3	0,5	1,3	0,6	1,2	1,7	1	3,6	3	3,4	3,1	3,2	2,3	1,6	0,4	0,3	0,5
14-mai-2009	1,3	0,7	0,8	0,3	0,6	0,8	1	0,5	0,5	1,3	0,7	2	2,4	2,8	2,5	2,7	2,7	3,1	2,9	2,7	2,2	1,8	1,2	1,4
15-mai-2009	0,5	0,3	3,8	1,1	0,3	0,5	0,4	0,4	0,8	0,3	1,2	1,8	1,9	2,1	2,7	2,4	1,7	1,7	1,9	1,9	1,6	1,6	1,4	0,9
16-mai-2009	1,2	0,7	0,6	0,7	0,6	0,6	0,7	2,4	1,1	0,5	0,8	1,7	1,7	1,4	1,1	2,2	3,1	3,1	3,2	3,3	1,5	1,6	1,4	1,5
17-mai-2009	1,1	0,5	0,8	1	1,4	0,8	0,8	0,3	0,9	1	2,5	3	3,7	4,4	3,6	4	4,2	4	4,6	2,9	2,2	3,8	0,8	1,3
18-mai-2009	1	0,3	0,3	0,4	0,3	0,7	1,5	0,8	1,2	1	0,7	0,7	1,1	2	3,8	3	3,4	3,3	2,8	3,5	3,8	1	1,2	0,9
19-mai-2009	0,3	1,4	0,4	0,5	1,1	0,3	0,2	0,5	0,7	0,9	0,8	2,5	2,8	2	2,1	1,1	2,1	0,9	1,5	2,3	1	1,6	0,6	0,6
20-mai-2009	0,4	0,6	0,4	0,2	0,3	0,6	0,6	0,4	0,3	1,1	2,3	2,5	2,6	2,1	1,6	2,4	2,7	2,8	2,4	1,2	1	1,9	1,2	1,6
21-mai-2009	1,4	0,7	2,2	2,2	3,2	0,5	1	0,7	0,7	0,5	1,1	1,1	1,1	1,7	1,7	1,5	1,2	1,3	1,4	1,4	1,1	1	0,7	0,3
22-mai-2009	0,5	0,7	0,7	0,5	0,4	0,6	0,9	1	0,8	1,2	0,9	1,9	2,3	3,1	3,1	3,1	2,7	3,2	2,6	0,7	2	1,4	1,1	1,3
23-mai-2009	0,6	0,8	1,6	0,5	1,4	0,4	1,2	0,8	0,8	0,6	0,9	1,1	1,6	2,3	4,9	5,7	4,7	4	4,3	3,4	2,7	2,2	0,9	0,9
24-mai-2009	0,8	0,3	1,2	0,7	1,6	2,1	2,1	0,9	0,6	1,2	1,4	1,5	1,9	1,9	2,7	2,7	2,1	2,3	1,2	1,6	2,7	0,8	3,2	2,1
25-mai-2009	1,9	1,5	1,7	1,5	0,5	1,4	0,8	0,6	0,9	0,6	0,8	1,1	1,3	1,4	1,8	1,6	2	2,2	2,1	2,4	1,1	0,5	0,5	0,3
26-mai-2009	1	0,3	2	1,8	0,6	0,6	0,8	0,6	0,6	1,2	1,1	1,9	2	1,2	0,9	1,4	1,3	1,2	1,2	0,8	0,7	0,5	0,1	0,5
27-mai-2009	0,8	0,1	0,7	1,1	0,6	1,1	1,3	0,7	0,2	0,8	0,8	0,9	1,7	1,9	2,5	4,6	4,9	4	2,4	2,7	0,7	0,9	0,8	0,6
28-mai-2009	0,7	0,8	1,1	0,6	0,9	0,6	0,8	0,5	1	0,7	0,8	1,4	1,6	3,7	3,4	2,4	1,9	2,1	3,6	1,9	1,3	1,4	1,2	1,1
29-mai-2009	0,6	0,3	0,9	0,6	0,5	0,4	0,7	0,9	1	0,8	1,1	2,2	3,1	3,2	3,8	3,7	2,5	3,4	3,7	4	2,8	1,9	0,5	0,2
30-mai-2009	0,2	0,5	0,6	1,5	1,1	1,3	1	1	0,9	0,9	1,2	1,9	2,3	3	3,5	3,6	3,3	2,5	2,4	2	2,1	1,8	2,2	1,5
31-mai-2009	1,2	1,3	1,1	0,7	0,4	0,5	1	1,1	0,2	1	0,5	1,5	2,9	3,7	2,4	2,6	1,9	1,9	1,3	1,7	1,1	0,7	0,4	1,9
01-jun-2009	2,1	1,6	1,6	0,9	1,2	0,5	0,3	0,9	1,1	0,3	0,5	2,1	2,5	2,7	2,6	2,7	1,9	1,4	1,3	2,3	2,3	2,3	1,6	1,7
02-jun-2009	1,3	1,1	1,6	1,9	1	0,9	1,2	0,6	0,9	0,6	0,7	2,3	3,1	2,5	1,7	4,3	2,9	1,7	2,9	0,8	1,3	1,4	0,4	0,3
03-jun-2009	0,3	0,7	0,9	0,2	1	1,4	0,8	1,4	1,2	1	1,3	1,3	1,7	2,6	3,3	2,5	2,7	3,3	3,6	2,7	2,1	1,9	1,8	2,3
04-jun-2009	3,6	2,5	2	2,1	1,9	1	0,9	0,8	1,2	0,7	1,1	2,1	3,2	3,4	3,4	3,4	4,1	3,8	4,3	3,9	2,7	0,7	1,3	1,1
05-jun-2009	1,8	2	2,9	1,4	0,5	0,8	0,9	0,9	0,7	0,7	1,3	1,9	3	2,9	2,9	3,1	3,9	2,1	2	3,7	2,4	2	1,1	0,8
06-jun-2009	1,4	0,6	0,6	0,5	0,7	0,9	1,3	2,3	1,4	1	1,2	1,7	2,4	2,7	3,3	2,5	2,6	2,5	1,9	1,2	1	0,7	0,6	0,6
07-jun-2009	0,3	0,6	2,1	2	2,1	1,4	2	0,8	1,2	0,8	1,8	2,4	2,5	3,3	3	2,6	3,8	3,1	3,4	2,7	1,4	0,9	1,8	0,2
08-jun-2009	0,3	0,5	0,6	0,5	0,4	0,7	1,7	0,9	2,3	1,9	2,1	1,9	2,9	2,9	3,3	2,6	2,9	2,7	1,8	1,6	1,5	0,4	0,7	0,2
09-jun-2009	0,9	0,9	1,4	1,7	0,6	0,8	1	1	0,4	0,5	0,5	1,9	1,5	1,9	1,9	1,6	1,7	1,7	1	1,1	6,6	3	1,6	1,9
10-jun-2009	1,7	2,2	0,8	0,7	1,2	0,9	0,3	1	0,8	0,8	1,4	3	3,1	3,8	4,2	3,9	2,5	3,3	1,5	0,7	1,4	1,6	0,8	0,4
11-jun-2009	0,6	0,6	1	0,3	0,7	0,3	1,7	0,8	0,5	0,6	0,7	1,4	1,6	1,6	2,9	3,6	3,3	2,6	2,6	2,4	3,3	1,2	1,6	1,4
12-jun-2009	0,9	0,9	0,2	0,9	0,4	0,1	0,1	0,6	0,3	0,4	0,8	2,9	2,6	2,1	2,3	1,9	1,9	2,1	2	2,6	0,8	1,9	1,1	1
13-jun-2009	0,6	1,1	1,7	1,3	1,2	0,5	0,7	1,1	1,1	0,7	0,8	1,9	2	2,2	2,2	2,1	1,7	1,3	2	1,4	1,5	1,2	1,3	1,7
14-jun-2009	0,5	0,8	1,3	1,6	1,8	0,7	0,9	1	1,4	1	1,3	2,1	2,1	3	2,2	2,9	3	2,4	2	2	1,1	2	1,8	1,4
15-jun-2009	3	2,2	2,7	2,6	2	1,3	0,8	1,1	0,8	0,8	1,5	1,1	2	2,3	3,5	3,5	2,8	2,3	1,5	1	1	0,6	1,3	0,8
16-jun-2009	1,3	1,7	2,3	1,1	1,1	1,7	1,5	1,7	1,6	1,5	0,4	2	3,1	3,2	3	3,1	2,5	3,2	2,6	2	1,7	0,9	0,7	0,3
17-jun-2009	1,5	1,2	1,3	1	0,5	1,4	0,9	1,2	1,3	0,5	2,1	2,9	2,2	2,5	3,2	2,9	2,3	1,7	3,6	2,8	1,4	1,4	1,3	0,2
18-jun-2009	0,9	0,5	1,6	1,5	0,1	0,3	0,9	1,2	1,6	2,2	1,3	1,5	2	2,5	2,9	2,7	3,4	3,5	3,5	2,8	2,5	1,8	1,7	2
19-jun-2009	1,9	1,8	1,9	1,1	0,7	0,9	1,9	1,9	1,6	1,7	1,7	1,9	2,3	2,3	1,9	2,7	3,8	3,6	3,4	3,3	1,8	1,8	2,1	1,8
20-jun-2009	1,8	2,7	1,8	1,8	0,7	1,3	1,2	0,8	0,7	0,2	1,6	1,9	2,8	2,8	2,7	2,9	3,1	2,1	3,5	3,4	2,3	3,1	2,6	1,7
21-jun-2009	1,5	2,3	2	0,9	1,4	0,6	0,9	0,9	1,1	0,9	1	2,4	3	2,9	3	2,4	2,7	1,8	1,5	1,1	0,7	0,7	2	1,3
22-jun-2009	0,9	0,8	0,7	1,8	1,8	1,7	0,4	0,6	0,9	0,7	1,1	2,4	2,7	2,4	3,2	2,5	2,8	2,7	1,7	3,3	2,7	1	7,3	3,6
23-jun-2009	2,6	1,5	1,8	1,8	1,9	1,3	1,2	1,1	0,7	0,9	0,9	1,9	2,8	4,2	3,9	3,2	2,1	1,5	2,7	2,5	2,5	0,6	0,4	0,8
24-jun-2009	0,5	0,4	3,6	3,6	3,3	3,3	2	0,7	1,2	1,6	2	0,8	0,8	1,4	3,3	2,6	2,2	2,9	3,1	2,3	3,4	2,4	0,2	4,8
25-jun-2009	2,9	0,9	1,2	1,2	2,1	1,2	1,5	4,2	2,9	0,9	1,4	2	1,5	1,5	2,3	1,5	0,8	0,9	1,2	3,3	2,9	3,6	1,5	0,9
26-jun-2009	1	0,8	0,3	0,3	0,4	1,1	1	0,4	0,9	0,8	1	1,5	2,3	2,9	2,6	3,5	3,6	3,8	3,9	3,2	2,7	2,5	1,5	1,6
27-jun-2009	0,3	0,5	0,3	1,1	1,2	1,2	0,8	1	0,6	0,5	0,9	1,5	2,4	3	2,4	2,3	2,1	2,2	1,9	1,3	1	2,2	1,7	1,6
28-jun-2009	2,9	2,8	2,6	1,9	2,1	1,9	1,6	1,1	0,5	1,4	1,5	1,9	2,3	1,9	3,8	3,8	3,9	3,2	3,9	3,4	2,4	1,7	1	1,3
29-jun-2009	0,5	0,8	1	2	2,4	2	1,4	1,7	0,6	0,7	1,2	1,8	2,2	3,2	3	2,9	2,3	4,8	3,7	2,4	2	0,5	1,1	1,4
30-jun-2009	1,4	0,5	1,3	2,4	1,7	1,1	1,1	1,8	1,5	1,3	1,4	1,9	2,6	2,7	2,6	2,5	2,6	2,4	2,5	2,8	2,7	2	1,3	2,3
01-jul-2009	2	1,9	1,3	0,9	1,3	1,1	1	1,1	0,7	0,8	1,3	2	2,6	2,6	2,3	1,8	2,6	2,8	2,8	3,2	2,3	1,4	1	0,9
02-jul-2009	0,6	0,7	0,5	1,1	1,2	1,1	1,5	0,6	0,9	1,1	1,6	3,3	3,6	4,1	4	3,8	3,2	4,3	3,5	3,4	3	2,1	2	1,5
03-jul-2009	1,8	1,9	2,4	2,2	2,5	1,5	0,9	0,8	1	1,4	1,2	1,9	3,5	3,5	4,1	3,6	2,9	3,4	3,7	2,1	2,7	1,7	1	1,9
04-jul-2009	2,9	2,7	2,3	1,5	1,5	1,1	0,8	1	0,9	1,1	1	2,1	2,6	2,9	2,2	3	3,2	2,5	1,8	2	1,7	1,4	1,4	0,6
05-jul-2009	1,7	0,5	1,3	0,4	0,9	1,3	1,2	1	1	0,9	1	2,3	3,1	2,9	2,6	3,2	3,3	2,2	2	1,7	4,5	1,8	0,7	1,4
06-jul-2009	1,8	1,4	1,4	2,3	2,7	1,4	1,3	1	0,7	2,3	2,1	2,1	2,7	2,6	2,6	2,2	2,4	2,1	2,5	3,1	1,2	1,3	2,9	3
07-jul-2009	1,5	0,8	1	0,6	0,4	1,2	0,3	1,3	1,3	1,1	1	1,5	4	3,3	3	3,6	2,6	1,9	4,2	1,7	1,8	0,6	2,5	2,5
08-jul-2009	0,7	0,7	0,8	1,6	2,1	0,7	0,8	0,3	0,9	0,6	1,4	1,6	2,3	2,3	2,7	2,2	2,5	2	1,5	1,7	1,9	2,1	2,2	1,3
09-jul-2009	1,1	2	1,5	1,5	1,5	0,5	0,8	0,3	1,1	1,1	1,2	2,6	2,9	3,2	3,5	3,7	2,1	2,2	2,3	2,9	2,7	2,7	2,9	2,7
10-jul-2009	3,3	2	1,3	0,9	2	2,3	1,6	0,6	1,4	1,3	1	1,7	3,4	3,5	3	4,6	4,5	2,9	5,7	5,3	3,5	1,2	1,3	1
11-jul-2009	1,5	2,6	2,4	3	2	1,3	0,8	1,2	0,7	0,9	1,7	2,8	2,3	3	2,9	3	2,6	3,6	5,4	4,9	4,4	3,9	3,8	2,7
12-jul-2009	0,7	0,4	1,3	1,3	1,3	1,1	1,3	1	1,8	1,7	2	3,7	3,5	4,3	4,7	2,8	3,7	3,8	3,7	4,3	3	2,8	2,6	2,7
13-jul-2009	2,3	1,3	2,6	2,5	2,1	1,8	1,1	0,7	0,6	0,6	0,7	3,1	3,5	4,3	5,2	3,1	2,5	3,6	3,8	3,8	3,6	2,3	2,5	2,4
14-jul-2009	2,9	2,7	1,9	1,7	0,6	1	1	1,3	1,1	1,1	1,4	2,2	3,1	3,2	3,5	4,5	2,1	1,9	3,3	2,8	3	2,6	1,9	2,2
15-jul-2009	2,4	2,2	1,7	2	1,1	1,6	0,7	1,3	1,1	1,4	1,8	2,7	3,3	3	4,1	3,7	2,8	3,7	3,8	3,8	3,5	2,1	2,5	2,3
16-jul-2009	3,8	3,8	2,5	2	1,6	1,3	0,9	1,1	0,8	1	1,6	2,4	2,4	2,8	3	3,1	4,2	4,9	3,6	1,2	1,9	0,6	0,9	0,9
17-jul-2009	2,3	1,3	1,6	1,2	1,2	0,9	1,9	0,8	1,3	1	1,4	1,8	2,2	2,6	3,4	3,3	2,5	2,5	3,7	3,5	1	1,3	0,7	1,2
18-jul-2009	4	3,1	1,9	2	0,9	1,4	2,3	2,5	1,3	0,9	1,5	2,4	2,6	2,3	2,6	3	3,4	2,3	3,6	3	2,4	2,2	2,1	3,4
19-jul-2009	2,6	3,9	2,8	2,4	2,5	1,4	1,8	0,7	1	0,7	0,9	1,7	1,9	2	1,5	1,8	2,5	3	2,9	2,8	2	1,7	1,4	1,3
20-jul-2009	1,8	0,8	0,7	0,3	0,2	0,5	0,5	0,6	0,9	0,5	1,2	2,6	2,8	2,8	3,5	3,5	3,1	2,9	3	3,1	3,1	2,4	2,4	1,5
21-jul-2009	2,1	2,8	2,9	3,3	2,4	1,2	0,9	1,1	1	1	1,6	2,3	4,1	5,2	5,2	5,2	5,6	7,9	2,4	3,9	1,8	1,6	1	1,1
22-jul-2009	1,1	0,7	1,2	0,9	0,7	0,7	1,1	1	2,1	1,2	1,9	3,4	3	3,8	5,3	5,9	5,3	5,2	4,5	4,4	3,2	2	2,3	3,2
23-jul-2009	2	2,5	2,8	2,2	1,5	0,9	0,6	1,5	0,8	1	1,9	2,9	3,3	3,6	4,9	5	2,6	4,7	5	4,9	2,9	3,5	3,6	3,5
24-jul-2009	2,9	1,8	1,3	1,1	1,2	1	0,1	1,2	0,5	0,9	1,4	2,7	4,2	4,5	4,2	3,7	4	3,7	3,8	4,1	3,8	2,1	2	2,1
25-jul-2009	2,6	3,1	3,6	2,3	1,2	1,5	1,3	1,1	1,4	1,4	1,7	2,1	2,9	3,4	3,7	3,2	2,8	4,2	4,2	4,1	3,5	3,1	3,2	2,2
26-jul-2009	2,1	1,7	2,4	1,7	2	0,9	0,8	1,1	1,1	1,3	1,4	2,4	3	3,3	4	3,4	2,8	2,4	2	1,8	2,9	1,6	1,5	1,6
27-jul-2009	2,9	2,2	2,3	1,2	1,2	1,4	0,8	0,6	0,3	0,5	0,9	2,5	1,9	2,8	3,2	3,4	2,8	2,9	3	3,2	3	1,9	1,9	1,2
28-jul-2009	2,5	2,2	1,9	1,9	1,7	1,4	1,4	1,2	0,5	0,5	0,3	1,5	2	3,3	3,5	3,1	2,9	2,3	4	3,6	2,4	2,6	1,9	1,6
29-jul-2009	2,4	2,5	1,7	1,6	1,7	1	1,2	1,9	1,5	1,8	1,6	2,9	2,5	3,5	2,9	2,5	3,1	3,2	3,4	3,6	2,9	2,1	0,4	1,4
30-jul-2009	2	1,5	2,4	3,2	2,7	2	2,4	1,5	2,2	1,5	1,5	2,4	3,1	2,9	4	3,1	4,2	4,3	4	4,5	3,7	2,6	2,7	2,6
31-jul-2009	4,4	3,3	3,1	2,6	2,3	1,4	2,4	2,9	1	1	2	3,5	3,7	4,2	3,7	3,9	3,3	4,8	4,2	3,7	3,8	3,2	2,9	2,7
01-ago-2009	3,3	3,3	3,7	3,7	1,9	0,8	0,7	1,3	0,9	0,4	0,9	1,3	2,5	4,4	4,2	3,3	4,1	4,2	4,1	4,2	3,3	2,3	2,6	2,1
02-ago-2009	1,9	2,7	2,6	1,8	2,3	0,8	1,3	1,1	1,2	1	1,5	2,3	2,9	3,1	3,9	3	4,3	4,6	6,4	4,7	3,3	2,2	2,8	3,5
03-ago-2009	2,9	2,5	1,5	0,9	1,2	1,3	1,2	1	0,9	1	1,2	2,9	3,5	3,5	3,5	3,8	2,8	4,8	4,3	3,1	4,3	3,1	2,4	1,2
04-ago-2009	1,4	2	2,1	2,6	1,8	1,1	0,9	0,6	1,4	0,8	1,1	2,5	2,8	4,6	4,9	5,4	4,7	6,1	6,2	4,8	2,1	2,4	1,2	1,8
05-ago-2009	2,7	2,2	2,5	3	1,7	0,5	1,9	0,9	0,7	1,2	1	3,6	3,6	4,9	4,7	5,5	5,1	5,5	6,4	5,8	4,4	3,5	3,3	3,5
06-ago-2009	3,5	2,7	1,9	2,5	1,4	0,6	1,2	2,5	1,1	1,3	2,3	3,3	3,6	4,1	3,7	3,9	4,2	2,3	3,3	3,4	3,6	3	3	2,7
07-ago-2009	3,3	2,4	2,4	1,4	1,3	1,4	1,6	1,4	0,9	0,6	1,9	3,6	3,2	3,7	3,9	3,1	5	5,4	6	5,1	4,4	3,8	4,2	3,1
08-ago-2009	3,8	3,2	2,5	2,1	2,2	1,8	1,6	1,3	1,2	1,5	1,8	3	4,1	4,9	5,3	6	5,9	5,8	6	5,1	3,4	2,6	2	2,9
09-ago-2009	2,3	1,5	2,2	0,8	1	0,4	0,8	0,7	1,1	1,6	1,5	2,4	2,7	3,2	2,7	3,2	2,9	3,4	2,2	4,7	2,2	3,3	2	2,3
10-ago-2009	1,8	1	1,6	1,5	1,8	1,2	1	0,7	1	0,6	1,6	2,5	2,6	2,9	3,4	2,8	3,4	2,7	2,7	3,4	2,6	1,9	2,1	1,1
11-ago-2009	0,5	1,8	1,4	0,4	1,3	1,5	0,6	0,5	0,2	0,5	0,7	1,8	2,3	2,4	3,2	3,5	4,2	4,8	4,4	4,4	3,9	4	4,8	4,8
12-ago-2009	4,2	4	2,9	3,1	2,7	2,3	2,9	1,5	0,8	1,9	1	3,1	3,1	3,6	3	3,3	3,1	2,4	3,2	3,9	2,5	2,1	2,2	2
13-ago-2009	2,6	1,5	2,2	1,9	1,8	1,5	1,1	1,1	1,9	1,6	1,2	1,8	2,8	3,1	3,9	3,9	3,9	3,6	2,6	3,4	1,8	1,9	2,5	2,6
14-ago-2009	2,9	2,3	2,2	2	2,6	2	2,3	1,7	1,4	1,1	1,8	2,9	3,8	4,1	4,2	4,5	3,4	3,9	4	5	3,4	3,4	2,3	2,5
15-ago-2009	4,2	3	3,2	2,3	1,9	1,5	1,4	1,4	1,3	0,9	1,4	3,1	3,5	3,4	3,2	3,9	3,9	3,9	4,6	4,4	3,2	2,1	2,1	2
16-ago-2009	1,6	2,3	2,5	1,6	1,8	1	1,1	1,2	1	1	1,3	3,1	3,8	5,1	4,9	3,9	4,1	4,1	4,8	4,4	3,5	1,8	1,6	1,6
17-ago-2009	2,7	2,4	1,9	1,8	2,6	1	0,9	1,1	1,2	1,5	1,8	2,5	2,9	3,4	4,9	3,7	4,6	4,3	4,5	4,9	4,6	3,1	3	4,8
18-ago-2009	4,1	2,5	2,6	1,1	1,4	1,6	1,6	2,2	0,6	0,3	0,7	3	3,1	3,8	5,4	4,3	5,4	5,2	4,9	4,2	3,2	2,4	1,9	2,2
19-ago-2009	2,5	3,4	3,2	2,4	1,2	1	0,9	1,2	1,3	1,5	1,8	3,4	5,3	5,9	6,1	5,9	6,1	5,6	5,2	4,6	3,4	2,3	2,5	2,6
20-ago-2009	2,3	2,1	2,4	1,7	1	1,6	1,4	1	1	1,5	1,2	4,6	4	3,8	3,7	4,2	4,9	5,6	3,8	7,1	2,9	4,2	2,4	1
21-ago-2009	1	1,1	2,2	2,6	2,2	1	1	0,9	1,1	1,5	1,6	5,4	5	4,6	5,6	5,2	5	6,3	6,5	5,3	4,7	3,5	3,3	4,6
22-ago-2009	4,4	4,3	4,9	3,6	3,4	2,1	1,5	1,2	1,2	1,2	1,3	3,6	5	6,2	6,7	5,6	5,9	6	5,8	6,4	4,9	3,6	6	7,2
23-ago-2009	6,3	6	5,1	2,5	2,3	1,6	1,5	1,3	1	1,1	1,7	3,8	4,1	4,8	4,4	5,3	5,3	5,9	6,2	6,1	5,5	3,9	3,8	4,4
24-ago-2009	5,7	5,6	4,7	4,1	2,6	3,3	4,3	2,7	2,8	2,8	2,6	3,2	3,4	4,4	4,4	3,3	4,6	4,5	5,2	6,2	4,9	3,7	2,9	3,3
25-ago-2009	3,2	3,5	3	1,9	1,8	2,3	0,9	1,5	1	1	1,9	4	2,9	4,3	3,7	3,6	4,5	5,5	6,2	6,7	5,7	6,5	3,9	4,1
26-ago-2009	5,4	2,7	1,6	0,8	1	0,7	1,2	1,1	1,2	1,5	1,5	2,5	1,9	2,1	1,1	1,7	2	5	4,7	3,4	2,7	1,3	1,6	1,2
27-ago-2009	2	0,8	0,6	0,4	0,9	0,9	0,8	0,3	0,1	0,2	1,2	1,5	2,1	2,9	2,8	2,6	2,5	1,8	4,2	4,3	4,5	3,5	3,2	3,8
28-ago-2009	3,6	3,8	3,1	3,3	3,1	3	3,3	2,4	1,2	1,4	2,2	2,7	3,5	3,7	3,2	1,9	4,8	5,1	5,4	5,1	5,2	4	3,2	3,1
29-ago-2009	4,3	4,4	4	3,2	3	2,3	1,5	2	1,4	0,3	0,9	2,6	3	2,6	3,5	2,9	2,5	5,4	5,2	5,4	4,3	2,9	2,2	2,4
30-ago-2009	4	2,8	3,1	1,8	1,4	2,1	1,4	0,8	0,8	0,8	1,9	3	3,6	3,6	3,1	4	3,7	5,5	5,9	5,3	3,7	2,6	1,8	2,5
31-ago-2009	4,6	3,8	3,4	4	2,2	2,9	1,5	2,1	1,3	1	2,4	3,3	3,8	3,7	3,6	4,3	4,9	5,6	5,7	5,2	4,7	3,6	3,3	2,5
01-set-2009	3,5	3,4	2,6	2,3	2,3	2,1	1,5	1,2	0,8	0,4	1,3	2,8	3,7	3,6	3,3	3,2	2,6	5,2	5,9	5,9	4,5	4	3,2	5,3
02-set-2009	5	5,3	3	3,5	3,4	2,6	1,6	2,2	0,7	1	2,5	4,3	4,5	4,8	4,9	5,5	6,7	7,2	7	6,4	4,6	3,5	3,6	3,5
03-set-2009	4,8	4,9	5	4,4	3	1,8	2,9	2	0,9	1,3	2,7	4,7	5,3	5	6,2	6,6	6,1	6	5,8	5,1	5,2	3,5	3,5	4,1
04-set-2009	4,3	3,3	2,8	2,6	2,1	1,4	1,4	1,3	1,1	1,3	2,2	4,9	5,2	5,1	4,7	4,2	4,5	5,7	5,3	4,6	4,6	4,4	4,3	5,1
05-set-2009	5	4,8	4,5	5,2	3,6	2,6	2	1,2	1	0,6	3	5	5,9	5,7	4,9	4,6	7,3	5,8	6,5	6,5	6,6	5,7	5,9	6,3
06-set-2009	5,9	4,3	4,5	3,3	2,8	3	2,7	2,4	2,2	2,5	4,3	6,6	6,6	6,4	6,8	6,2	7	7,5	7,1	6,5	5,2	3,5	4,2	4
07-set-2009	5,3	4,1	3,5	2	1,4	1,3	1,4	0,9	1	0,5	2	5,2	7,1	6,1	7	6,8	6,2	7,2	7	6,5	4,2	4,8	5	4,4
08-set-2009	4,4	5	3,8	3	1,9	2,1	1,7	1,3	1,9	1	3,6	6,2	6,4	5,5	5,8	6,4	6,9	NULL	7,4	6,5	5,6	6,5	5,7	5,3
09-set-2009	4,4	4	3,5	3,2	2,3	3	2,9	1,6	0,6	0,4	2,5	3,4	4,3	4,1	4,5	5,1	6,4	6,5	6,6	5,7	4,9	3,8	5	6
10-set-2009	6,1	4,4	3,6	4,4	2,3	3	3,6	2,1	1,9	2,2	2,9	4,7	5,3	4,2	5,2	5,2	6,4	6,3	5,8	5,8	5,1	4,5	4,5	5,2
11-set-2009	5,5	3,2	2,5	2,1	2,1	1,2	1,3	2,1	1,9	1,1	1,3	3,4	4,3	4	4	3,1	4,4	3,1	2,7	3,7	3,5	2,3	1,8	2,1
12-set-2009	1	3,2	3,8	3,3	2,6	1,3	1,2	0,4	1,1	0,8	2,3	3,8	4,3	4,3	4,8	3,6	2,9	6	3,7	5,8	4,3	3,6	4,5	5,1
13-set-2009	2,7	3,4	3	2	1,9	2,4	1,6	1,2	1,3	1,4	1,6	4	3,7	4,4	4,9	2,9	3,5	5,1	5,5	5,8	5,9	4,1	5,1	5,2
14-set-2009	5	4	4,4	3,8	2,9	2	1,4	1,6	0,6	0,5	2,6	4,2	4,5	3,9	3,5	4,6	5,7	6,4	6,7	7,1	5,5	4,8	5,2	4,5
15-set-2009	4	3,9	4,2	3,2	3	1,3	1	1,5	1,5	0,9	3,3	5	4,4	5	5,3	6	6,1	6,3	5,8	5,1	4,5	3,9	3,5	4,6
16-set-2009	5,1	5,4	3,7	3,8	2,6	3	3	2,2	2,1	1,9	3,6	4,8	6,2	5,9	5,4	4,8	5	4,8	4,8	4,9	4,8	3,2	2,9	4
17-set-2009	5,5	5,3	5,1	4,4	4,1	4,7	3,3	2,1	2,4	2,6	4,1	4,7	5,8	5,9	4	5,2	5,1	5,8	5,5	5,2	4	3,5	4,3	5,3
18-set-2009	7,2	5,7	6,2	5,4	5	4	3,2	3,4	1,9	2,1	4	4,6	4,1	3,5	4	5	5,9	6,1	6	6,2	5,5	4,5	5,8	5,9
19-set-2009	5,9	6,3	5,6	3,4	2,5	2,4	1,6	1,6	0,7	0,7	2,4	4,1	4,7	4,9	4,7	6,2	6	6,5	6,7	6,1	5,1	4,6	6,4	6,6
20-set-2009	5,8	5,4	4,8	2,4	1,9	1,1	1,1	1,2	1,3	2	3	4,6	5,2	5,1	5,6	5,6	5,5	5,8	4,9	4,9	5,2	4,3	2,9	2,8
21-set-2009	2,2	1,8	1,4	2,1	2,2	1,9	2,2	1,7	1,8	1,9	3,5	4,6	4,4	4,6	5	5	4,8	5,7	4	5	4,1	2,8	2,1	3,2
22-set-2009	3,2	3,9	4,2	2,9	2,9	1,3	0,8	0,9	1,1	1,1	2,1	3	3,8	4,5	3,8	3,9	4,9	5,3	5,9	5,7	4,8	4,6	5,9	7,2
23-set-2009	5,4	3,8	5,4	4,1	3,2	2,1	1,7	0,9	1	1,9	2,7	6,2	6,8	5,5	4,9	6,2	6,8	6,4	6	5,2	5,2	4,4	4,8	5,8
24-set-2009	6	4,8	3,8	4,4	3,8	2,9	3,1	2,6	2,1	1,9	3,9	6	5,8	5,2	6,6	5,8	5,7	5,5	6,6	5,2	4,4	3,8	3,8	4,2
25-set-2009	5,2	4,6	4	2,6	2,1	1,9	1,2	1,2	0,9	0,8	3,1	4,4	6,3	6	7	5,4	5,6	5,8	5,4	5,1	4,7	4	5	6,2
